"Date Time, GMT -0800","Temp, (*F)"
2/18/22 9:50,58.13
2/18/22 10:00,58.46
2/18/22 10:10,59.62
2/18/22 10:20,58.75
2/18/22 10:30,58.83
2/18/22 10:40,59.06
2/18/22 10:50,60.2
2/18/22 11:00,59.1
2/18/22 11:10,60.88
2/18/22 11:20,59.12
2/18/22 11:30,59.66
2/18/22 11:40,60.41
2/18/22 11:50,61.17
2/18/22 12:00,59.93
2/18/22 12:10,61.15
2/18/22 12:20,62.01
2/18/22 12:30,62.98
2/18/22 12:40,63.91
2/18/22 12:50,64.99
2/18/22 13:00,65.37
2/18/22 13:10,68.1
2/18/22 13:20,66.59
2/18/22 13:30,67.48
2/18/22 13:40,68.35
2/18/22 13:50,68.64
2/18/22 14:00,68.56
2/18/22 14:10,69.37
2/18/22 14:20,69.78
2/18/22 14:30,70.03
2/18/22 14:40,70.03
2/18/22 14:50,68.11
2/18/22 15:00,67.09
2/18/22 15:10,66.61
2/18/22 15:20,66.18
2/18/22 15:30,65.93
2/18/22 15:40,65.66
2/18/22 15:50,65.08
2/18/22 16:00,64.56
2/18/22 16:10,64.14
2/18/22 16:20,63.56
2/18/22 16:30,62.98
2/18/22 16:40,62.4
2/18/22 16:50,61.84
2/18/22 17:00,61.45
2/18/22 17:10,61.03
2/18/22 17:20,60.55
2/18/22 17:30,60.16
2/18/22 17:40,59.68
2/18/22 17:50,59.35
2/18/22 18:00,58.98
2/18/22 18:10,58.71
2/18/22 18:20,58.27
2/18/22 18:30,57.98
2/18/22 18:40,57.67
2/18/22 18:50,57.3
2/18/22 19:00,56.98
2/18/22 19:10,56.65
2/18/22 19:20,56.51
2/18/22 19:30,56.2
2/18/22 19:40,55.99
2/18/22 19:50,55.66
2/18/22 20:00,55.26
2/18/22 20:10,55.1
2/18/22 20:20,54.93
2/18/22 20:30,54.66
2/18/22 20:40,54.33
2/18/22 20:50,54.02
2/18/22 21:00,53.79
2/18/22 21:10,53.42
2/18/22 21:20,53.21
2/18/22 21:30,52.9
2/18/22 21:40,52.75
2/18/22 21:50,52.52
2/18/22 22:00,52.28
2/18/22 22:10,52.03
2/18/22 22:20,51.63
2/18/22 22:30,51.32
2/18/22 22:40,51.17
2/18/22 22:50,51.05
2/18/22 23:00,50.84
2/18/22 23:10,50.68
2/18/22 23:20,50.49
2/18/22 23:30,50.33
2/18/22 23:40,50.05
2/18/22 23:50,49.87
2/19/22 0:00,49.81
2/19/22 0:10,49.52
2/19/22 0:20,49.33
2/19/22 0:30,49.2
2/19/22 0:40,49.14
2/19/22 0:50,48.96
2/19/22 1:00,48.81
2/19/22 1:10,48.71
2/19/22 1:20,48.58
2/19/22 1:30,48.44
2/19/22 1:40,48.27
2/19/22 1:50,48.15
2/19/22 2:00,47.98
2/19/22 2:10,47.84
2/19/22 2:20,47.73
2/19/22 2:30,47.65
2/19/22 2:40,47.52
2/19/22 2:50,47.38
2/19/22 3:00,47.19
2/19/22 3:10,47.07
2/19/22 3:20,46.94
2/19/22 3:30,46.74
2/19/22 3:40,46.55
2/19/22 3:50,46.45
2/19/22 4:00,46.42
2/19/22 4:10,46.32
2/19/22 4:20,46.17
2/19/22 4:30,45.93
2/19/22 4:40,45.78
2/19/22 4:50,45.66
2/19/22 5:00,45.62
2/19/22 5:10,45.37
2/19/22 5:20,45.39
2/19/22 5:30,45.3
2/19/22 5:40,45.26
2/19/22 5:50,45.3
2/19/22 6:00,45.2
2/19/22 6:10,45.1
2/19/22 6:20,45.1
2/19/22 6:30,44.89
2/19/22 6:40,44.85
2/19/22 6:50,44.83
2/19/22 7:00,44.83
2/19/22 7:10,44.81
2/19/22 7:20,45.06
2/19/22 7:30,45.35
2/19/22 7:40,45.8
2/19/22 7:50,46.42
2/19/22 8:00,47.05
2/19/22 8:10,47.86
2/19/22 8:20,48.71
2/19/22 8:30,49.62
2/19/22 8:40,50.61
2/19/22 8:50,51.69
2/19/22 9:00,52.75
2/19/22 9:10,53.96
2/19/22 9:20,55.16
2/19/22 9:30,56.42
2/19/22 9:40,57.71
2/19/22 9:50,58.98
2/19/22 10:00,60.28
2/19/22 10:10,61.61
2/19/22 10:20,62.9
2/19/22 10:30,64.14
2/19/22 10:40,65.45
2/19/22 10:50,66.67
2/19/22 11:00,67.86
2/19/22 11:10,69.1
2/19/22 11:20,70.24
2/19/22 11:30,71.28
2/19/22 11:40,72.25
2/19/22 11:50,73.04
2/19/22 12:00,73.71
2/19/22 12:10,74.47
2/19/22 12:20,75.06
2/19/22 12:30,75.78
2/19/22 12:40,76.34
2/19/22 12:50,76.82
2/19/22 13:00,77.36
2/19/22 13:10,77.75
2/19/22 13:20,78.1
2/19/22 13:30,78.33
2/19/22 13:40,78.6
2/19/22 13:50,78.71
2/19/22 14:00,78.93
2/19/22 14:10,79.04
2/19/22 14:20,78.66
2/19/22 14:30,78.29
2/19/22 14:40,77.77
2/19/22 14:50,75.45
2/19/22 15:00,74.16
2/19/22 15:10,73.21
2/19/22 15:20,72.36
2/19/22 15:30,71.51
2/19/22 15:40,70.45
2/19/22 15:50,69.31
2/19/22 16:00,67.4
2/19/22 16:10,66.74
2/19/22 16:20,66.17
2/19/22 16:30,65.57
2/19/22 16:40,64.95
2/19/22 16:50,64.43
2/19/22 17:00,63.87
2/19/22 17:10,63.54
2/19/22 17:20,63.06
2/19/22 17:30,62.57
2/19/22 17:40,62.17
2/19/22 17:50,61.76
2/19/22 18:00,61.32
2/19/22 18:10,60.82
2/19/22 18:20,60.45
2/19/22 18:30,60.08
2/19/22 18:40,59.74
2/19/22 18:50,59.41
2/19/22 19:00,58.91
2/19/22 19:10,58.69
2/19/22 19:20,58.4
2/19/22 19:30,58.33
2/19/22 19:40,57.83
2/19/22 19:50,57.38
2/19/22 20:00,57.05
2/19/22 20:10,56.78
2/19/22 20:20,56.36
2/19/22 20:30,56.15
2/19/22 20:40,55.95
2/19/22 20:50,55.51
2/19/22 21:00,55.22
2/19/22 21:10,54.87
2/19/22 21:20,54.66
2/19/22 21:30,54.23
2/19/22 21:40,54.12
2/19/22 21:50,54.06
2/19/22 22:00,53.89
2/19/22 22:10,53.67
2/19/22 22:20,53.5
2/19/22 22:30,53.23
2/19/22 22:40,52.9
2/19/22 22:50,52.56
2/19/22 23:00,52.21
2/19/22 23:10,52.01
2/19/22 23:20,51.84
2/19/22 23:30,51.69
2/19/22 23:40,51.4
2/19/22 23:50,51.22
2/20/22 0:00,50.99
2/20/22 0:10,50.86
2/20/22 0:20,50.74
2/20/22 0:30,50.55
2/20/22 0:40,50.35
2/20/22 0:50,50.2
2/20/22 1:00,50.43
2/20/22 1:10,50.22
2/20/22 1:20,50.53
2/20/22 1:30,50.8
2/20/22 1:40,49.5
2/20/22 1:50,50.03
2/20/22 2:00,49.87
2/20/22 2:10,49.85
2/20/22 2:20,48.81
2/20/22 2:30,48.4
2/20/22 2:40,48.44
2/20/22 2:50,48.21
2/20/22 3:00,48.11
2/20/22 3:10,48.08
2/20/22 3:20,47.77
2/20/22 3:30,47.71
2/20/22 3:40,47.36
2/20/22 3:50,47.34
2/20/22 4:00,47.28
2/20/22 4:10,47.42
2/20/22 4:20,47.59
2/20/22 4:30,47.57
2/20/22 4:40,47.67
2/20/22 4:50,47.65
2/20/22 5:00,47.69
2/20/22 5:10,47.81
2/20/22 5:20,47.79
2/20/22 5:30,47.84
2/20/22 5:40,47.84
2/20/22 5:50,47.9
2/20/22 6:00,47.86
2/20/22 6:10,47.67
2/20/22 6:20,47.55
2/20/22 6:30,47.34
2/20/22 6:40,47.32
2/20/22 6:50,47.34
2/20/22 7:00,47.28
2/20/22 7:10,47.5
2/20/22 7:20,47.48
2/20/22 7:30,47.54
2/20/22 7:40,47.69
2/20/22 7:50,47.98
2/20/22 8:00,48.44
2/20/22 8:10,48.96
2/20/22 8:20,49.66
2/20/22 8:30,50.28
2/20/22 8:40,50.8
2/20/22 8:50,51.53
2/20/22 9:00,52.69
2/20/22 9:10,53.29
2/20/22 9:20,53.67
2/20/22 9:30,54.47
2/20/22 9:40,55.35
2/20/22 9:50,56.61
2/20/22 10:00,57.07
2/20/22 10:10,58.21
2/20/22 10:20,59.35
2/20/22 10:30,60.16
2/20/22 10:40,61.69
2/20/22 10:50,62.77
2/20/22 11:00,63.69
2/20/22 11:10,64.58
2/20/22 11:20,65.34
2/20/22 11:30,66.78
2/20/22 11:40,67.19
2/20/22 11:50,67.4
2/20/22 12:00,68.11
2/20/22 12:10,69.04
2/20/22 12:20,69.64
2/20/22 12:30,70.03
2/20/22 12:40,69.97
2/20/22 12:50,69.81
2/20/22 13:00,70.86
2/20/22 13:10,71.26
2/20/22 13:20,71.36
2/20/22 13:30,71.86
2/20/22 13:40,72.59
2/20/22 13:50,72.9
2/20/22 14:00,72.25
2/20/22 14:10,72.27
2/20/22 14:20,72.59
2/20/22 14:30,72.27
2/20/22 14:40,71.82
2/20/22 14:50,70.59
2/20/22 15:00,69.89
2/20/22 15:10,69.43
2/20/22 15:20,68.77
2/20/22 15:30,68.37
2/20/22 15:40,67.92
2/20/22 15:50,67.25
2/20/22 16:00,66.61
2/20/22 16:10,66.11
2/20/22 16:20,65.41
2/20/22 16:30,64.58
2/20/22 16:40,64
2/20/22 16:50,63.23
2/20/22 17:00,62.73
2/20/22 17:10,62.01
2/20/22 17:20,61.51
2/20/22 17:30,60.95
2/20/22 17:40,60.39
2/20/22 17:50,59.81
2/20/22 18:00,59.35
2/20/22 18:10,58.91
2/20/22 18:20,58.48
2/20/22 18:30,58.04
2/20/22 18:40,57.65
2/20/22 18:50,57.25
2/20/22 19:00,56.82
2/20/22 19:10,56.69
2/20/22 19:20,56.32
2/20/22 19:30,55.97
2/20/22 19:40,55.74
2/20/22 19:50,55.49
2/20/22 20:00,55.22
2/20/22 20:10,54.95
2/20/22 20:20,54.76
2/20/22 20:30,54.33
2/20/22 20:40,54.22
2/20/22 20:50,53.93
2/20/22 21:00,53.67
2/20/22 21:10,53.4
2/20/22 21:20,53.08
2/20/22 21:30,52.9
2/20/22 21:40,52.65
2/20/22 21:50,52.32
2/20/22 22:00,52.17
2/20/22 22:10,51.96
2/20/22 22:20,51.88
2/20/22 22:30,51.61
2/20/22 22:40,51.45
2/20/22 22:50,51.34
2/20/22 23:00,51.15
2/20/22 23:10,51.07
2/20/22 23:20,51.03
2/20/22 23:30,51.03
2/20/22 23:40,50.78
2/20/22 23:50,50.55
2/21/22 0:00,50.37
2/21/22 0:10,50.32
2/21/22 0:20,50.22
2/21/22 0:30,51.05
2/21/22 0:40,51.55
2/21/22 0:50,51.78
2/21/22 1:00,52
2/21/22 1:10,51.55
2/21/22 1:20,51.45
2/21/22 1:30,51.8
2/21/22 1:40,51.55
2/21/22 1:50,51.44
2/21/22 2:00,51.4
2/21/22 2:10,51.61
2/21/22 2:20,50.89
2/21/22 2:30,51.11
2/21/22 2:40,51.36
2/21/22 2:50,51.59
2/21/22 3:00,51.76
2/21/22 3:10,51.88
2/21/22 3:20,52
2/21/22 3:30,52.13
2/21/22 3:40,52.21
2/21/22 3:50,52.27
2/21/22 4:00,52.28
2/21/22 4:10,52.23
2/21/22 4:20,52.17
2/21/22 4:30,52.09
2/21/22 4:40,52.01
2/21/22 4:50,51.92
2/21/22 5:00,51.84
2/21/22 5:10,51.72
2/21/22 5:20,51.65
2/21/22 5:30,51.53
2/21/22 5:40,51.4
2/21/22 5:50,51.32
2/21/22 6:00,51.2
2/21/22 6:10,51.09
2/21/22 6:20,50.99
2/21/22 6:30,50.88
2/21/22 6:40,50.76
2/21/22 6:50,50.66
2/21/22 7:00,50.62
2/21/22 7:10,50.61
2/21/22 7:20,50.8
2/21/22 7:30,51.11
2/21/22 7:40,51.57
2/21/22 7:50,52.01
2/21/22 8:00,52.46
2/21/22 8:10,52.94
2/21/22 8:20,53.52
2/21/22 8:30,54.08
2/21/22 8:40,54.74
2/21/22 8:50,55.45
2/21/22 9:00,56.26
2/21/22 9:10,57.07
2/21/22 9:20,57.92
2/21/22 9:30,58.91
2/21/22 9:40,59.85
2/21/22 9:50,60.7
2/21/22 10:00,61.55
2/21/22 10:10,62.73
2/21/22 10:20,63.85
2/21/22 10:30,65.03
2/21/22 10:40,66.17
2/21/22 10:50,67.34
2/21/22 11:00,68.37
2/21/22 11:10,69.52
2/21/22 11:20,70.59
2/21/22 11:30,71.47
2/21/22 11:40,72.21
2/21/22 11:50,73
2/21/22 12:00,73.67
2/21/22 12:10,74.29
2/21/22 12:20,74.78
2/21/22 12:30,75.34
2/21/22 12:40,75.66
2/21/22 12:50,76.05
2/21/22 13:00,76.45
2/21/22 13:10,76.73
2/21/22 13:20,76.98
2/21/22 13:30,77.11
2/21/22 13:40,77.21
2/21/22 13:50,77.27
2/21/22 14:00,77.3
2/21/22 14:10,76.82
2/21/22 14:20,76.61
2/21/22 14:30,75.91
2/21/22 14:40,74.81
2/21/22 14:50,72.05
2/21/22 15:00,70.88
2/21/22 15:10,69.31
2/21/22 15:20,67.4
2/21/22 15:30,66.17
2/21/22 15:40,65.18
2/21/22 15:50,64.22
2/21/22 16:00,63.44
2/21/22 16:10,62.69
2/21/22 16:20,61.94
2/21/22 16:30,61.3
2/21/22 16:40,60.62
2/21/22 16:50,60.06
2/21/22 17:00,59.54
2/21/22 17:10,59.08
2/21/22 17:20,58.6
2/21/22 17:30,58.13
2/21/22 17:40,57.69
2/21/22 17:50,57.28
2/21/22 18:00,56.88
2/21/22 18:10,56.55
2/21/22 18:20,56.15
2/21/22 18:30,55.86
2/21/22 18:40,55.59
2/21/22 18:50,55.22
2/21/22 19:00,54.97
2/21/22 19:10,54.66
2/21/22 19:20,54.47
2/21/22 19:30,54.25
2/21/22 19:40,54
2/21/22 19:50,53.96
2/21/22 20:00,53.73
2/21/22 20:10,53.5
2/21/22 20:20,53.33
2/21/22 20:30,53.15
2/21/22 20:40,53.02
2/21/22 20:50,52.94
2/21/22 21:00,52.94
2/21/22 21:10,52.86
2/21/22 21:20,52.94
2/21/22 21:30,52.86
2/21/22 21:40,52.98
2/21/22 21:50,53.06
2/21/22 22:00,53.23
2/21/22 22:10,53.4
2/21/22 22:20,53.37
2/21/22 22:30,53.48
2/21/22 22:40,53.48
2/21/22 22:50,53.73
2/21/22 23:00,53.77
2/21/22 23:10,53.89
2/21/22 23:20,53.91
2/21/22 23:30,53.94
2/21/22 23:40,53.98
2/21/22 23:50,53.98
2/22/22 0:00,53.94
2/22/22 0:10,53.91
2/22/22 0:20,53.85
2/22/22 0:30,53.87
2/22/22 0:40,53.79
2/22/22 0:50,53.75
2/22/22 1:00,53.69
2/22/22 1:10,53.58
2/22/22 1:20,53.6
2/22/22 1:30,52.34
2/22/22 1:40,52.67
2/22/22 1:50,52.88
2/22/22 2:00,53.06
2/22/22 2:10,52.96
2/22/22 2:20,53.08
2/22/22 2:30,52.32
2/22/22 2:40,52.3
2/22/22 2:50,52.44
2/22/22 3:00,52.57
2/22/22 3:10,52.63
2/22/22 3:20,52.57
2/22/22 3:30,52.48
2/22/22 3:40,52.42
2/22/22 3:50,52.42
2/22/22 4:00,52.44
2/22/22 4:10,52.48
2/22/22 4:20,52.52
2/22/22 4:30,52.5
2/22/22 4:40,52.44
2/22/22 4:50,52.46
2/22/22 5:00,52.44
2/22/22 5:10,52.38
2/22/22 5:20,52.38
2/22/22 5:30,52.32
2/22/22 5:40,52.27
2/22/22 5:50,52.27
2/22/22 6:00,52.17
2/22/22 6:10,52.15
2/22/22 6:20,52.09
2/22/22 6:30,52.05
2/22/22 6:40,52.03
2/22/22 6:50,52.03
2/22/22 7:00,52.05
2/22/22 7:10,52.11
2/22/22 7:20,52.42
2/22/22 7:30,52.77
2/22/22 7:40,53.15
2/22/22 7:50,53.71
2/22/22 8:00,54.31
2/22/22 8:10,54.91
2/22/22 8:20,55.32
2/22/22 8:30,55.68
2/22/22 8:40,56.07
2/22/22 8:50,56.49
2/22/22 9:00,56.88
2/22/22 9:10,57.42
2/22/22 9:20,58.83
2/22/22 9:30,58.37
2/22/22 9:40,60.22
2/22/22 9:50,61.3
2/22/22 10:00,62.46
2/22/22 10:10,63.52
2/22/22 10:20,64.64
2/22/22 10:30,65.43
2/22/22 10:40,66.57
2/22/22 10:50,67.75
2/22/22 11:00,68.71
2/22/22 11:10,69.99
2/22/22 11:20,71.2
2/22/22 11:30,72.07
2/22/22 11:40,73.12
2/22/22 11:50,74
2/22/22 12:00,74.49
2/22/22 12:10,75.03
2/22/22 12:20,76.2
2/22/22 12:30,77.28
2/22/22 12:40,78.4
2/22/22 12:50,78.52
2/22/22 13:00,79.39
2/22/22 13:10,79.78
2/22/22 13:20,80.22
2/22/22 13:30,80.45
2/22/22 13:40,80.45
2/22/22 13:50,80.35
2/22/22 14:00,80.03
2/22/22 14:10,79.62
2/22/22 14:20,79.04
2/22/22 14:30,78.6
2/22/22 14:40,78.33
2/22/22 14:50,75.53
2/22/22 15:00,74.04
2/22/22 15:10,72.69
2/22/22 15:20,71.28
2/22/22 15:30,70.49
2/22/22 15:40,69.83
2/22/22 15:50,68.89
2/22/22 16:00,68.35
2/22/22 16:10,67.61
2/22/22 16:20,66.73
2/22/22 16:30,65.84
2/22/22 16:40,65.05
2/22/22 16:50,64.25
2/22/22 17:00,63.48
2/22/22 17:10,62.77
2/22/22 17:20,62.05
2/22/22 17:30,61.24
2/22/22 17:40,60.39
2/22/22 17:50,59.68
2/22/22 18:00,58.89
2/22/22 18:10,58.19
2/22/22 18:20,57.67
2/22/22 18:30,57.01
2/22/22 18:40,56.61
2/22/22 18:50,56.11
2/22/22 19:00,55.61
2/22/22 19:10,55.26
2/22/22 19:20,54.99
2/22/22 19:30,54.45
2/22/22 19:40,54.06
2/22/22 19:50,53.81
2/22/22 20:00,53.46
2/22/22 20:10,53.19
2/22/22 20:20,52.77
2/22/22 20:30,52.54
2/22/22 20:40,52.32
2/22/22 20:50,52.09
2/22/22 21:00,51.8
2/22/22 21:10,51.4
2/22/22 21:20,51.22
2/22/22 21:30,51.03
2/22/22 21:40,50.86
2/22/22 21:50,50.61
2/22/22 22:00,50.35
2/22/22 22:10,50.16
2/22/22 22:20,50.12
2/22/22 22:30,49.87
2/22/22 22:40,49.79
2/22/22 22:50,49.52
2/22/22 23:00,49.31
2/22/22 23:10,49.02
2/22/22 23:20,48.71
2/22/22 23:30,48.42
2/22/22 23:40,48.35
2/22/22 23:50,48.19
2/23/22 0:00,47.98
2/23/22 0:10,47.83
2/23/22 0:20,47.61
2/23/22 0:30,47.48
2/23/22 0:40,47.19
2/23/22 0:50,46.96
2/23/22 1:00,46.69
2/23/22 1:10,46.34
2/23/22 1:20,46.03
2/23/22 1:30,45.99
2/23/22 1:40,45.66
2/23/22 1:50,45.18
2/23/22 2:00,44.95
2/23/22 2:10,44.87
2/23/22 2:20,45.59
2/23/22 2:30,45.57
2/23/22 2:40,44.93
2/23/22 2:50,45.53
2/23/22 3:00,44.25
2/23/22 3:10,43.94
2/23/22 3:20,43.46
2/23/22 3:30,43.27
2/23/22 3:40,43.42
2/23/22 3:50,44.49
2/23/22 4:00,44.39
2/23/22 4:10,44.35
2/23/22 4:20,44.43
2/23/22 4:30,44.52
2/23/22 4:40,44.31
2/23/22 4:50,44.16
2/23/22 5:00,44.1
2/23/22 5:10,43.54
2/23/22 5:20,43.64
2/23/22 5:30,43.27
2/23/22 5:40,43.1
2/23/22 5:50,42.81
2/23/22 6:00,42.65
2/23/22 6:10,42.46
2/23/22 6:20,42.27
2/23/22 6:30,42.11
2/23/22 6:40,41.92
2/23/22 6:50,41.57
2/23/22 7:00,41.51
2/23/22 7:10,41.57
2/23/22 7:20,41.82
2/23/22 7:30,42.23
2/23/22 7:40,42.79
2/23/22 7:50,43.48
2/23/22 8:00,44.04
2/23/22 8:10,44.97
2/23/22 8:20,45.82
2/23/22 8:30,46.84
2/23/22 8:40,47.9
2/23/22 8:50,49.04
2/23/22 9:00,50.22
2/23/22 9:10,51.47
2/23/22 9:20,52.67
2/23/22 9:30,54.04
2/23/22 9:40,55.33
2/23/22 9:50,56.57
2/23/22 10:00,58
2/23/22 10:10,59.29
2/23/22 10:20,60.68
2/23/22 10:30,62.05
2/23/22 10:40,63.25
2/23/22 10:50,64.47
2/23/22 11:00,65.59
2/23/22 11:10,66.71
2/23/22 11:20,67.73
2/23/22 11:30,68.67
2/23/22 11:40,69.58
2/23/22 11:50,70.53
2/23/22 12:00,71.36
2/23/22 12:10,72.34
2/23/22 12:20,72.84
2/23/22 12:30,73.39
2/23/22 12:40,73.83
2/23/22 12:50,74.35
2/23/22 13:00,74.76
2/23/22 13:10,75.05
2/23/22 13:20,75.34
2/23/22 13:30,75.57
2/23/22 13:40,75.76
2/23/22 13:50,75.86
2/23/22 14:00,75.99
2/23/22 14:10,75.99
2/23/22 14:20,75.84
2/23/22 14:30,75.53
2/23/22 14:40,75.39
